sheetName,cellRef,fieldName,javaType,excelFormat
"INVENTORY_DTL_6b","J19","new_lot_purchase_quantity_6","java.lang.String","0"
"INVENTORY_DTL_6b","K19","new_lot_purchase_quantity_7","java.lang.String","0"
"INVENTORY_DTL_6b","L19","new_lot_purchase_quantity_8","java.lang.String","0"
"INVENTORY_DTL_6b","E20","new_lot_purchase_cost","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","F20","new_lot_purchase_cost_2","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","G20","new_lot_purchase_cost_3","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","H20","new_lot_purchase_cost_4","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","I20","new_lot_purchase_cost_5","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","J20","new_lot_purchase_cost_6","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","K20","new_lot_purchase_cost_7","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","L20","new_lot_purchase_cost_8","java.lang.String","#,##0.00_);(#,##0.00)"
"INVENTORY_DTL_6b","E22","per_unit_cost_b1_a1_or_b2_a2","java.lang.Double","#,##0.0000000000_);\(#,##0.0000000000\)"
"INVENTORY_DTL_6b","F22","if_and_e16_0_e17_0_e17_e16_if_and_e19_0_e20_0_e20_e19_0","java.lang.Double","#,##0.0000000000_);\(#,##0.0000000000\)"
"INVENTORY_DTL_6b","G22","if_and_f16_0_f17_0_f17_f16_if_and_f19_0_f20_0_f20_f19_0","java.lang.Double","#,##0.0000000000_);\(#,##0.0000000000\)"
"INVENTORY_DTL_6b","H22","if_and_g16_0_g17_0_g17_g16_if_and_g19_0_g20_0_g20_g19_0","java.lang.Double","#,##0.0000000000_);\(#,##0.0000000000\)"
